image_path,true_label,category,dataset_role,semantic_category,transform_group,is_main_dataset,base_id,filename,extension,file_size_kb,width,height,aspect_ratio,megapixels,image_mode,has_exif,difficulty,score,predicted_label,final_label,is_uncertain,threshold_used,detector_config_name,raw_false_positive,final_false_positive,false_positive,status,error_message
data\test_images\day14_expansion\resolution_control\long_768\real_030_indoor_home_png_long768.png,real,long_768,resolution_control,indoor_home,long_768,false,030_indoor_home,real_030_indoor_home_png_long768.png,png,535.07,768,576,1.333333,0.442368,RGB,false,hard,0.200659,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_031_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,031_lowlight_weather,real_031_lowlight_weather_jpg_q95_long768.jpg,jpg,92.82,576,768,0.75,0.442368,RGB,false,hard,0.155379,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_031_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,031_lowlight_weather,real_031_lowlight_weather_png_long768.png,png,436.5,576,768,0.75,0.442368,RGB,false,hard,0.15543,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_032_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,032_lowlight_weather,real_032_lowlight_weather_jpg_q95_long768.jpg,jpg,110.69,576,768,0.75,0.442368,RGB,false,hard,0.166998,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_032_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,032_lowlight_weather,real_032_lowlight_weather_png_long768.png,png,509.68,576,768,0.75,0.442368,RGB,false,hard,0.167155,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_033_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,033_lowlight_weather,real_033_lowlight_weather_jpg_q95_long768.jpg,jpg,92.93,768,576,1.333333,0.442368,RGB,false,hard,0.188421,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_033_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,033_lowlight_weather,real_033_lowlight_weather_png_long768.png,png,347.61,768,576,1.333333,0.442368,RGB,false,hard,0.187467,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_034_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,034_lowlight_weather,real_034_lowlight_weather_jpg_q95_long768.jpg,jpg,78.53,576,768,0.75,0.442368,RGB,false,hard,0.163793,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_034_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,034_lowlight_weather,real_034_lowlight_weather_png_long768.png,png,368.32,576,768,0.75,0.442368,RGB,false,hard,0.162774,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_035_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,035_lowlight_weather,real_035_lowlight_weather_jpg_q95_long768.jpg,jpg,85.13,768,576,1.333333,0.442368,RGB,false,hard,0.189862,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_035_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,035_lowlight_weather,real_035_lowlight_weather_png_long768.png,png,373.91,768,576,1.333333,0.442368,RGB,false,hard,0.189512,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_036_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,036_lowlight_weather,real_036_lowlight_weather_jpg_q95_long768.jpg,jpg,121.18,576,768,0.75,0.442368,RGB,false,hard,0.231487,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_036_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,036_lowlight_weather,real_036_lowlight_weather_png_long768.png,png,552.27,576,768,0.75,0.442368,RGB,false,hard,0.231035,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_037_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,037_lowlight_weather,real_037_lowlight_weather_jpg_q95_long768.jpg,jpg,111.63,576,768,0.75,0.442368,RGB,false,hard,0.182034,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_037_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,037_lowlight_weather,real_037_lowlight_weather_png_long768.png,png,541.06,576,768,0.75,0.442368,RGB,false,hard,0.180964,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_038_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,038_lowlight_weather,real_038_lowlight_weather_jpg_q95_long768.jpg,jpg,201.34,576,768,0.75,0.442368,RGB,false,hard,0.236779,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_038_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,038_lowlight_weather,real_038_lowlight_weather_png_long768.png,png,700.25,576,768,0.75,0.442368,RGB,false,hard,0.23574,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_039_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,039_lowlight_weather,real_039_lowlight_weather_jpg_q95_long768.jpg,jpg,125.57,768,576,1.333333,0.442368,RGB,false,hard,0.238749,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_039_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,039_lowlight_weather,real_039_lowlight_weather_png_long768.png,png,471.13,768,576,1.333333,0.442368,RGB,false,hard,0.238101,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_040_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,040_lowlight_weather,real_040_lowlight_weather_jpg_q95_long768.jpg,jpg,114.92,576,768,0.75,0.442368,RGB,false,hard,0.185459,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_040_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,040_lowlight_weather,real_040_lowlight_weather_png_long768.png,png,471.76,576,768,0.75,0.442368,RGB,false,hard,0.1845,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_041_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,041_lowlight_weather,real_041_lowlight_weather_jpg_q95_long768.jpg,jpg,101.43,768,576,1.333333,0.442368,RGB,false,hard,0.1813,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_041_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,041_lowlight_weather,real_041_lowlight_weather_png_long768.png,png,411.11,768,576,1.333333,0.442368,RGB,false,hard,0.179187,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_042_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,042_lowlight_weather,real_042_lowlight_weather_jpg_q95_long768.jpg,jpg,152.23,576,768,0.75,0.442368,RGB,false,hard,0.201137,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_042_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,042_lowlight_weather,real_042_lowlight_weather_png_long768.png,png,605.42,576,768,0.75,0.442368,RGB,false,hard,0.199593,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_043_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,043_lowlight_weather,real_043_lowlight_weather_jpg_q95_long768.jpg,jpg,81.59,354,768,0.460938,0.271872,RGB,false,hard,0.267939,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_043_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,043_lowlight_weather,real_043_lowlight_weather_png_long768.png,png,118.19,354,768,0.460938,0.271872,RGB,false,hard,0.267908,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_044_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,044_lowlight_weather,real_044_lowlight_weather_jpg_q95_long768.jpg,jpg,87.35,576,768,0.75,0.442368,RGB,false,hard,0.156617,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_044_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,044_lowlight_weather,real_044_lowlight_weather_png_long768.png,png,396.13,576,768,0.75,0.442368,RGB,false,hard,0.157032,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_045_lowlight_weather_jpg_q95_long768.jpg,real,long_768,resolution_control,lowlight_weather,long_768,false,045_lowlight_weather,real_045_lowlight_weather_jpg_q95_long768.jpg,jpg,114.69,768,576,1.333333,0.442368,RGB,false,hard,0.189363,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_045_lowlight_weather_png_long768.png,real,long_768,resolution_control,lowlight_weather,long_768,false,045_lowlight_weather,real_045_lowlight_weather_png_long768.png,png,502.05,768,576,1.333333,0.442368,RGB,false,hard,0.188093,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_046_nature_travel_jpg_q95_long768.jpg,real,long_768,resolution_control,nature_travel,long_768,false,046_nature_travel,real_046_nature_travel_jpg_q95_long768.jpg,jpg,157.23,768,432,1.777778,0.331776,RGB,false,hard,0.24837,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_046_nature_travel_png_long768.png,real,long_768,resolution_control,nature_travel,long_768,false,046_nature_travel,real_046_nature_travel_png_long768.png,png,611.24,768,432,1.777778,0.331776,RGB,false,hard,0.247652,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_047_nature_travel_jpg_q95_long768.jpg,real,long_768,resolution_control,nature_travel,long_768,false,047_nature_travel,real_047_nature_travel_jpg_q95_long768.jpg,jpg,150.38,768,576,1.333333,0.442368,RGB,false,hard,0.198908,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_047_nature_travel_png_long768.png,real,long_768,resolution_control,nature_travel,long_768,false,047_nature_travel,real_047_nature_travel_png_long768.png,png,673.9,768,576,1.333333,0.442368,RGB,false,hard,0.195709,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_048_nature_travel_jpg_q95_long768.jpg,real,long_768,resolution_control,nature_travel,long_768,false,048_nature_travel,real_048_nature_travel_jpg_q95_long768.jpg,jpg,130.92,768,576,1.333333,0.442368,RGB,false,hard,0.224632,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_048_nature_travel_png_long768.png,real,long_768,resolution_control,nature_travel,long_768,false,048_nature_travel,real_048_nature_travel_png_long768.png,png,604.01,768,576,1.333333,0.442368,RGB,false,hard,0.222133,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_049_nature_travel_jpg_q95_long768.jpg,real,long_768,resolution_control,nature_travel,long_768,false,049_nature_travel,real_049_nature_travel_jpg_q95_long768.jpg,jpg,98.77,768,512,1.5,0.393216,RGB,false,hard,0.214026,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_049_nature_travel_png_long768.png,real,long_768,resolution_control,nature_travel,long_768,false,049_nature_travel,real_049_nature_travel_png_long768.png,png,255.15,768,512,1.5,0.393216,RGB,false,hard,0.212166,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_050_nature_travel_jpg_q95_long768.jpg,real,long_768,resolution_control,nature_travel,long_768,false,050_nature_travel,real_050_nature_travel_jpg_q95_long768.jpg,jpg,188.06,576,768,0.75,0.442368,RGB,false,hard,0.230533,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_050_nature_travel_png_long768.png,real,long_768,resolution_control,nature_travel,long_768,false,050_nature_travel,real_050_nature_travel_png_long768.png,png,708.56,576,768,0.75,0.442368,RGB,false,hard,0.229641,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_051_nature_travel_jpg_q95_long768.jpg,real,long_768,resolution_control,nature_travel,long_768,false,051_nature_travel,real_051_nature_travel_jpg_q95_long768.jpg,jpg,66.34,768,576,1.333333,0.442368,RGB,false,hard,0.206994,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_051_nature_travel_png_long768.png,real,long_768,resolution_control,nature_travel,long_768,false,051_nature_travel,real_051_nature_travel_png_long768.png,png,293.01,768,576,1.333333,0.442368,RGB,false,hard,0.206233,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_052_nature_travel_jpg_q95_long768.jpg,real,long_768,resolution_control,nature_travel,long_768,false,052_nature_travel,real_052_nature_travel_jpg_q95_long768.jpg,jpg,171.87,512,768,0.666667,0.393216,RGB,false,hard,0.217105,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_052_nature_travel_png_long768.png,real,long_768,resolution_control,nature_travel,long_768,false,052_nature_travel,real_052_nature_travel_png_long768.png,png,643.33,512,768,0.666667,0.393216,RGB,false,hard,0.215932,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_768\real_053_nature_travel_jpg_q95_long768.jpg,real,long_768,resolution_control,nature_travel,long_768,false,053_nature_travel,real_053_nature_travel_jpg_q95_long768.jpg,jpg,214.92,576,768,0.75,0.442368,RGB,false,hard,0.258724,ai,ai,false,0.150000,baseline,true,true,true,success,
